time	V(vref)	V(n001)	V(n002)	V(n003)
6.119787430556974e-003	-1.000000e+000	-8.454600e+000	1.687708e+000	-1.042514e+000
6.120680875966979e-003	-1.000000e+000	-8.121982e+000	1.686437e+000	-8.638248e-001
6.121567034430513e-003	-1.000000e+000	-5.903109e+000	1.685107e+000	-6.865931e-001
6.122271868309678e-003	-1.000000e+000	-1.200784e+000	1.684008e+000	-5.456263e-001
6.123037119750822e-003	-1.000000e+000	5.281656e+000	1.682796e+000	-3.925760e-001
6.123548274549175e-003	-1.000000e+000	8.283918e+000	1.681990e+000	-2.903451e-001
6.123625227397784e-003	-1.000000e+000	8.434998e+000	1.681869e+000	-2.749545e-001
6.124803313308052e-003	-1.000000e+000	8.453120e+000	1.680088e+000	-3.933734e-002
6.125981399218322e-003	-1.000000e+000	8.467177e+000	1.678405e+000	1.962798e-001
6.127159485128590e-003	-1.000000e+000	8.477170e+000	1.676819e+000	4.318970e-001
6.128337571038859e-003	-1.000000e+000	8.483098e+000	1.675332e+000	6.675142e-001
6.129515656949127e-003	-1.000000e+000	8.484962e+000	1.673942e+000	9.031314e-001
6.130693742859397e-003	-1.000000e+000	8.482761e+000	1.672650e+000	1.138749e+000
6.131871828769665e-003	-1.000000e+000	8.476496e+000	1.671456e+000	1.374366e+000
6.150000000000011e-003	-1.000000e+000	8.476590e+000	1.664549e+000	5.000000e+000
6.153973097274865e-003	-1.000000e+000	8.477425e+000	1.666386e+000	4.205381e+000
6.157946194549718e-003	-1.000000e+000	8.477748e+000	1.669184e+000	3.410761e+000
6.161919291824572e-003	-1.000000e+000	8.477558e+000	1.672944e+000	2.616142e+000
6.165892389099425e-003	-1.000000e+000	8.476856e+000	1.677667e+000	1.821522e+000
6.169865486374278e-003	-1.000000e+000	8.475641e+000	1.683352e+000	1.026903e+000
6.173838583649132e-003	-1.000000e+000	8.473914e+000	1.689998e+000	2.322833e-001
6.177811680923985e-003	-1.000000e+000	8.471674e+000	1.697607e+000	-5.623362e-001
6.180135119543684e-003	-1.000000e+000	8.447962e+000	1.702717e+000	-1.027024e+000
6.180954877800844e-003	-1.000000e+000	7.706515e+000	1.704612e+000	-1.190976e+000
6.181778273090516e-003	-1.000000e+000	4.398821e+000	1.706552e+000	-1.355655e+000
6.182458223778706e-003	-1.000000e+000	-1.010587e+000	1.708167e+000	-1.491645e+000
6.183144979673289e-003	-1.000000e+000	-6.709430e+000	1.709791e+000	-1.628996e+000
6.183535067476739e-003	-1.000000e+000	-8.379630e+000	1.710703e+000	-1.707013e+000
6.183601756212803e-003	-1.000000e+000	-8.435873e+000	1.710857e+000	-1.720351e+000
6.184683369357584e-003	-1.000000e+000	-8.453241e+000	1.713281e+000	-1.936674e+000
6.185764982502366e-003	-1.000000e+000	-8.466759e+000	1.715583e+000	-2.152996e+000
6.186846595647147e-003	-1.000000e+000	-8.476426e+000	1.717761e+000	-2.369319e+000
6.187928208791929e-003	-1.000000e+000	-8.482242e+000	1.719816e+000	-2.585642e+000
6.189009821936710e-003	-1.000000e+000	-8.484208e+000	1.721748e+000	-2.801964e+000
6.190091435081492e-003	-1.000000e+000	-8.482322e+000	1.723556e+000	-3.018287e+000
6.191173048226273e-003	-1.000000e+000	-8.476586e+000	1.725242e+000	-3.234610e+000
6.200000000000012e-003	-1.000000e+000	-8.476957e+000	1.734870e+000	-5.000000e+000
6.202566140702835e-003	-1.000000e+000	-8.478058e+000	1.735990e+000	-4.486772e+000
6.205132281405658e-003	-1.000000e+000	-8.478562e+000	1.736488e+000	-3.973544e+000
6.207698422108481e-003	-1.000000e+000	-8.478470e+000	1.736361e+000	-3.460316e+000
6.210264562811304e-003	-1.000000e+000	-8.477782e+000	1.735612e+000	-2.947087e+000
6.212830703514127e-003	-1.000000e+000	-8.476498e+000	1.734239e+000	-2.433859e+000
6.215396844216950e-003	-1.000000e+000	-8.474618e+000	1.732243e+000	-1.920631e+000
6.217962984919773e-003	-1.000000e+000	-8.472141e+000	1.729623e+000	-1.407403e+000
6.219765418560760e-003	-1.000000e+000	-8.455091e+000	1.727280e+000	-1.046916e+000
6.220610763848167e-003	-1.000000e+000	-8.369227e+000	1.726072e+000	-8.778473e-001
6.221443787097583e-003	-1.000000e+000	-6.849225e+000	1.724813e+000	-7.112426e-001
6.222108965181196e-003	-1.000000e+000	-2.899271e+000	1.723766e+000	-5.782070e-001
6.222741349027747e-003	-1.000000e+000	2.796358e+000	1.722750e+000	-4.517302e-001
6.223322255533860e-003	-1.000000e+000	8.340280e+000	1.721814e+000	-3.355489e-001
6.223333615649659e-003	-1.000000e+000	8.395947e+000	1.721796e+000	-3.332769e-001
6.223889012668127e-003	-1.000000e+000	8.426992e+000	1.720921e+000	-2.221975e-001
6.224444409686595e-003	-1.000000e+000	8.451429e+000	1.720067e+000	-1.111181e-001
6.224999806705062e-003	-1.000000e+000	8.469257e+000	1.719234e+000	-3.866152e-005
6.225555203723531e-003	-1.000000e+000	8.480478e+000	1.718423e+000	1.110407e-001
6.226110600741999e-003	-1.000000e+000	8.485090e+000	1.717632e+000	2.221201e-001
6.226665997760466e-003	-1.000000e+000	8.483094e+000	1.716863e+000	3.331996e-001
6.227221394778934e-003	-1.000000e+000	8.474489e+000	1.716115e+000	4.442790e-001
6.230475481239088e-003	-1.000000e+000	8.475509e+000	1.712261e+000	1.095096e+000
6.233729567699242e-003	-1.000000e+000	8.476289e+000	1.709079e+000	1.745913e+000
6.236983654159396e-003	-1.000000e+000	8.476829e+000	1.706569e+000	2.396731e+000
6.240237740619550e-003	-1.000000e+000	8.477129e+000	1.704731e+000	3.047548e+000
6.243491827079704e-003	-1.000000e+000	8.477189e+000	1.703566e+000	3.698365e+000
6.246745913539858e-003	-1.000000e+000	8.477010e+000	1.703073e+000	4.349183e+000
6.250000000000012e-003	-1.000000e+000	8.476591e+000	1.703251e+000	5.000000e+000
6.253973108753200e-003	-1.000000e+000	8.477427e+000	1.704948e+000	4.205378e+000
6.257946217506388e-003	-1.000000e+000	8.477750e+000	1.707601e+000	3.410757e+000
6.261919326259577e-003	-1.000000e+000	8.477560e+000	1.711211e+000	2.616135e+000
6.265892435012766e-003	-1.000000e+000	8.476858e+000	1.715777e+000	1.821513e+000
6.269865543765955e-003	-1.000000e+000	8.475643e+000	1.721301e+000	1.026891e+000
6.273838652519142e-003	-1.000000e+000	8.473915e+000	1.727781e+000	2.322695e-001
6.277811761272331e-003	-1.000000e+000	8.471675e+000	1.735218e+000	-5.623522e-001
6.280135147263278e-003	-1.000000e+000	8.447966e+000	1.740223e+000	-1.027029e+000
6.280954911493951e-003	-1.000000e+000	7.756354e+000	1.742081e+000	-1.190982e+000
6.281777253625480e-003	-1.000000e+000	4.763962e+000	1.743981e+000	-1.355451e+000
6.282444015232153e-003	-1.000000e+000	-3.046434e-001	1.745535e+000	-1.488803e+000
6.283191962098692e-003	-1.000000e+000	-6.622723e+000	1.747272e+000	-1.638392e+000
6.283608275824481e-003	-1.000000e+000	-8.394227e+000	1.748228e+000	-1.721655e+000
6.283678943890150e-003	-1.000000e+000	-8.438628e+000	1.748388e+000	-1.735789e+000
6.284802494479645e-003	-1.000000e+000	-8.454890e+000	1.750853e+000	-1.960499e+000
6.285926045069140e-003	-1.000000e+000	-8.467540e+000	1.753184e+000	-2.185209e+000
6.287049595658635e-003	-1.000000e+000	-8.476580e+000	1.755381e+000	-2.409919e+000
6.288173146248129e-003	-1.000000e+000	-8.482007e+000	1.757445e+000	-2.634629e+000
6.289296696837624e-003	-1.000000e+000	-8.483824e+000	1.759375e+000	-2.859339e+000
6.290420247427119e-003	-1.000000e+000	-8.482029e+000	1.761172e+000	-3.084050e+000
6.291543798016614e-003	-1.000000e+000	-8.476624e+000	1.762835e+000	-3.308760e+000
6.300000000000012e-003	-1.000000e+000	-8.476955e+000	1.771559e+000	-5.000000e+000
6.302623612822466e-003	-1.000000e+000	-8.478060e+000	1.772481e+000	-4.475277e+000
6.305247225644920e-003	-1.000000e+000	-8.478414e+000	1.772780e+000	-3.950555e+000
6.307870838467374e-003	-1.000000e+000	-8.478018e+000	1.772457e+000	-3.425832e+000
6.310494451289827e-003	-1.000000e+000	-8.476872e+000	1.771512e+000	-2.901110e+000
6.313118064112281e-003	-1.000000e+000	-8.474976e+000	1.769945e+000	-2.376387e+000
6.315741676934735e-003	-1.000000e+000	-8.472330e+000	1.767755e+000	-1.851665e+000
6.318365289757189e-003	-1.000000e+000	-8.468933e+000	1.764943e+000	-1.326942e+000
6.320258828274079e-003	-1.000000e+000	-8.443981e+000	1.762323e+000	-9.482343e-001
6.321066346091101e-003	-1.000000e+000	-7.606261e+000	1.761088e+000	-7.867308e-001
6.321833973578245e-003	-1.000000e+000	-4.412585e+000	1.759861e+000	-6.332053e-001
6.322500340905209e-003	-1.000000e+000	8.940205e-001	1.758766e+000	-4.999318e-001
6.323137140029952e-003	-1.000000e+000	6.363462e+000	1.757713e+000	-3.725720e-001
6.323544163037169e-003	-1.000000e+000	8.350636e+000	1.757043e+000	-2.911674e-001
6.323618085504593e-003	-1.000000e+000	8.435575e+000	1.756923e+000	-2.763829e-001
6.324761812488329e-003	-1.000000e+000	8.453334e+000	1.755114e+000	-4.763748e-002
6.325905539472067e-003	-1.000000e+000	8.467122e+000	1.753397e+000	1.811079e-001
6.327049266455803e-003	-1.000000e+000	8.476938e+000	1.751771e+000	4.098533e-001
6.328192993439540e-003	-1.000000e+000	8.482782e+000	1.750236e+000	6.385987e-001
6.329336720423276e-003	-1.000000e+000	8.484654e+000	1.748792e+000	8.673441e-001
6.330480447407014e-003	-1.000000e+000	8.482553e+000	1.747439e+000	1.096089e+000
6.331624174390750e-003	-1.000000e+000	8.476481e+000	1.746177e+000	1.324835e+000
6.350000000000012e-003	-1.000000e+000	8.476592e+000	1.737561e+000	5.000000e+000
6.353973125863423e-003	-1.000000e+000	8.477428e+000	1.739044e+000	4.205375e+000
6.357946251726834e-003	-1.000000e+000	8.477751e+000	1.741479e+000	3.410750e+000
6.361919377590244e-003	-1.000000e+000	8.477561e+000	1.744866e+000	2.616125e+000
6.365892503453654e-003	-1.000000e+000	8.476859e+000	1.749206e+000	1.821499e+000
6.369865629317065e-003	-1.000000e+000	8.475644e+000	1.754497e+000	1.026874e+000
6.373838755180476e-003	-1.000000e+000	8.473916e+000	1.760740e+000	2.322490e-001
6.377811881043887e-003	-1.000000e+000	8.471676e+000	1.767936e+000	-5.623762e-001
6.380135255558878e-003	-1.000000e+000	8.447966e+000	1.772797e+000	-1.027051e+000
6.380955016367144e-003	-1.000000e+000	7.761119e+000	1.774603e+000	-1.191003e+000
6.381774438004344e-003	-1.000000e+000	4.789667e+000	1.776445e+000	-1.354888e+000
6.382439658463236e-003	-1.000000e+000	-2.577837e-001	1.777954e+000	-1.487932e+000
6.383184450399432e-003	-1.000000e+000	-6.561001e+000	1.779637e+000	-1.636890e+000
6.383602640772223e-003	-1.000000e+000	-8.387316e+000	1.780570e+000	-1.720528e+000
6.383673645134809e-003	-1.000000e+000	-8.438256e+000	1.780727e+000	-1.734729e+000
6.384798739174811e-003	-1.000000e+000	-8.454697e+000	1.783124e+000	-1.959748e+000
6.385923833214813e-003	-1.000000e+000	-8.467484e+000	1.785386e+000	-2.184767e+000
6.387048927254815e-003	-1.000000e+000	-8.476618e+000	1.787515e+000	-2.409785e+000
6.388174021294817e-003	-1.000000e+000	-8.482099e+000	1.789509e+000	-2.634804e+000
6.389299115334819e-003	-1.000000e+000	-8.483927e+000	1.791368e+000	-2.859823e+000
6.390424209374822e-003	-1.000000e+000	-8.482102e+000	1.793093e+000	-3.084842e+000
6.391549303414824e-003	-1.000000e+000	-8.476624e+000	1.794683e+000	-3.309861e+000
6.400000000000012e-003	-1.000000e+000	-8.476954e+000	1.802833e+000	-5.000000e+000
6.402531688844497e-003	-1.000000e+000	-8.477487e+000	1.803521e+000	-4.493662e+000
6.405063377688980e-003	-1.000000e+000	-8.477584e+000	1.803642e+000	-3.987325e+000
6.407595066533464e-003	-1.000000e+000	-8.477246e+000	1.803196e+000	-3.480987e+000
6.410126755377948e-003	-1.000000e+000	-8.476472e+000	1.802182e+000	-2.974649e+000
6.412658444222432e-003	-1.000000e+000	-8.475264e+000	1.800601e+000	-2.468311e+000
6.415190133066915e-003	-1.000000e+000	-8.473620e+000	1.798453e+000	-1.961974e+000
6.417721821911400e-003	-1.000000e+000	-8.471540e+000	1.795737e+000	-1.455636e+000
6.420059291032620e-003	-1.000000e+000	-8.449639e+000	1.792457e+000	-9.881418e-001
6.420869033017842e-003	-1.000000e+000	-7.621822e+000	1.791171e+000	-8.261934e-001
6.421869192604538e-003	-1.000000e+000	-3.641679e+000	1.789507e+000	-6.261615e-001
6.422629610616664e-003	-1.000000e+000	2.025662e+000	1.788208e+000	-4.740779e-001
6.423339995331120e-003	-1.000000e+000	8.314865e+000	1.786983e+000	-3.320009e-001
6.423361003058423e-003	-1.000000e+000	8.408555e+000	1.786947e+000	-3.277994e-001
6.424280757567099e-003	-1.000000e+000	8.437890e+000	1.785405e+000	-1.438485e-001
6.425200512075776e-003	-1.000000e+000	8.460668e+000	1.783921e+000	4.010242e-002
6.426120266584452e-003	-1.000000e+000	8.476891e+000	1.782495e+000	2.240533e-001
6.427040021093127e-003	-1.000000e+000	8.486558e+000	1.781127e+000	4.080042e-001
6.427959775601804e-003	-1.000000e+000	8.489669e+000	1.779817e+000	5.919551e-001
6.428879530110480e-003	-1.000000e+000	8.486224e+000	1.778565e+000	7.759060e-001
6.429799284619156e-003	-1.000000e+000	8.476224e+000	1.777371e+000	9.598569e-001
6.450000000000012e-003	-1.000000e+000	8.476593e+000	1.765180e+000	5.000000e+000
6.453973132337876e-003	-1.000000e+000	8.477429e+000	1.766348e+000	4.205374e+000
6.457946264675739e-003	-1.000000e+000	8.477752e+000	1.768465e+000	3.410747e+000
6.461919397013603e-003	-1.000000e+000	8.477562e+000	1.771531e+000	2.616121e+000
6.465892529351466e-003	-1.000000e+000	8.476860e+000	1.775545e+000	1.821494e+000
6.469865661689330e-003	-1.000000e+000	8.475645e+000	1.780507e+000	1.026868e+000
6.473838794027193e-003	-1.000000e+000	8.473917e+000	1.786418e+000	2.322412e-001
6.477811926365057e-003	-1.000000e+000	8.471677e+000	1.793277e+000	-5.623853e-001
6.480135165489369e-003	-1.000000e+000	8.447971e+000	1.797939e+000	-1.027033e+000
6.480954923482838e-003	-1.000000e+000	7.766541e+000	1.799675e+000	-1.190985e+000
6.481771226504933e-003	-1.000000e+000	4.818124e+000	1.801439e+000	-1.354245e+000
6.482434839540910e-003	-1.000000e+000	-2.060807e-001	1.802887e+000	-1.486968e+000
6.483175100464094e-003	-1.000000e+000	-6.484783e+000	1.804496e+000	-1.635020e+000
6.483595763692424e-003	-1.000000e+000	-8.378873e+000	1.805399e+000	-1.719153e+000
6.483667217069145e-003	-1.000000e+000	-8.437883e+000	1.805550e+000	-1.733443e+000
6.484794767507353e-003	-1.000000e+000	-8.454504e+000	1.807856e+000	-1.958953e+000
6.485922317945561e-003	-1.000000e+000	-8.467429e+000	1.810026e+000	-2.184464e+000
6.487049868383769e-003	-1.000000e+000	-8.476659e+000	1.812060e+000	-2.409974e+000
6.488177418821978e-003	-1.000000e+000	-8.482193e+000	1.813960e+000	-2.635484e+000
6.489304969260186e-003	-1.000000e+000	-8.484032e+000	1.815724e+000	-2.860994e+000
6.490432519698394e-003	-1.000000e+000	-8.482176e+000	1.817352e+000	-3.086504e+000
6.491560070136602e-003	-1.000000e+000	-8.476624e+000	1.818845e+000	-3.312014e+000
6.500000000000013e-003	-1.000000e+000	-8.476954e+000	1.826227e+000	-5.000000e+000
6.502655991139877e-003	-1.000000e+000	-8.479065e+000	1.826867e+000	-4.468802e+000
6.505311982279742e-003	-1.000000e+000	-8.480061e+000	1.826820e+000	-3.937604e+000
6.507967973419606e-003	-1.000000e+000	-8.479943e+000	1.826087e+000	-3.406406e+000
6.510623964559470e-003	-1.000000e+000	-8.478710e+000	1.824668e+000	-2.875207e+000
6.513279955699334e-003	-1.000000e+000	-8.476362e+000	1.822562e+000	-2.344009e+000
6.515935946839199e-003	-1.000000e+000	-8.472899e+000	1.819769e+000	-1.812811e+000
6.518591937979063e-003	-1.000000e+000	-8.468322e+000	1.816291e+000	-1.281612e+000
6.520451025058572e-003	-1.000000e+000	-8.435058e+000	1.813346e+000	-9.097950e-001
6.521283154625325e-003	-1.000000e+000	-7.300637e+000	1.811917e+000	-7.433691e-001
6.521960867570981e-003	-1.000000e+000	-3.907234e+000	1.810709e+000	-6.078265e-001
6.522538793671435e-003	-1.000000e+000	1.061139e+000	1.809656e+000	-4.922413e-001
6.523138440218053e-003	-1.000000e+000	6.324034e+000	1.808558e+000	-3.723119e-001
6.523530107405529e-003	-1.000000e+000	8.338240e+000	1.807845e+000	-2.939785e-001
6.523601824395303e-003	-1.000000e+000	8.433633e+000	1.807715e+000	-2.796351e-001
6.524721182483574e-003	-1.000000e+000	8.452203e+000	1.805746e+000	-5.576350e-002
6.525840540571845e-003	-1.000000e+000	8.466623e+000	1.803862e+000	1.681081e-001
6.526959898660116e-003	-1.000000e+000	8.476892e+000	1.802066e+000	3.919797e-001
6.528079256748386e-003	-1.000000e+000	8.483011e+000	1.800356e+000	6.158514e-001
6.529198614836657e-003	-1.000000e+000	8.484980e+000	1.798732e+000	8.397230e-001
6.530317972924928e-003	-1.000000e+000	8.482799e+000	1.797195e+000	1.063595e+000
6.531437331013199e-003	-1.000000e+000	8.476467e+000	1.795744e+000	1.287466e+000
6.550000000000012e-003	-1.000000e+000	8.476593e+000	1.783508e+000	5.000000e+000
6.554785156250013e-003	-1.000000e+000	8.476593e+000	1.784380e+000	4.042969e+000
6.577811986338465e-003	-1.000000e+000	8.471677e+000	1.808474e+000	-5.623972e-001
6.580135099911770e-003	-1.000000e+000	8.447975e+000	1.812868e+000	-1.027020e+000
6.580954842605589e-003	-1.000000e+000	7.774978e+000	1.814510e+000	-1.190969e+000
6.581766126857390e-003	-1.000000e+000	4.862802e+000	1.816170e+000	-1.353225e+000
6.582427098283009e-003	-1.000000e+000	-1.246187e-001	1.817536e+000	-1.485420e+000
6.583161282114725e-003	-1.000000e+000	-6.372287e+000	1.819048e+000	-1.632256e+000
6.583585570272343e-003	-1.000000e+000	-8.366341e+000	1.819910e+000	-1.717114e+000
6.583657670695648e-003	-1.000000e+000	-8.437176e+000	1.820054e+000	-1.731534e+000
6.584788516309532e-003	-1.000000e+000	-8.454141e+000	1.822237e+000	-1.957703e+000
6.585919361923417e-003	-1.000000e+000	-8.467330e+000	1.824283e+000	-2.183872e+000
6.587050207537300e-003	-1.000000e+000	-8.476742e+000	1.826193e+000	-2.410042e+000
6.588181053151185e-003	-1.000000e+000	-8.482378e+000	1.827967e+000	-2.636211e+000
6.589311898765069e-003	-1.000000e+000	-8.484237e+000	1.829605e+000	-2.862380e+000
6.590442744378954e-003	-1.000000e+000	-8.482319e+000	1.831106e+000	-3.088549e+000
6.591573589992837e-003	-1.000000e+000	-8.476625e+000	1.832471e+000	-3.314718e+000
6.600000000000013e-003	-1.000000e+000	-8.476954e+000	1.838853e+000	-5.000000e+000
6.602572809923773e-003	-1.000000e+000	-8.478086e+000	1.839062e+000	-4.485438e+000
6.605145619847533e-003	-1.000000e+000	-8.478594e+000	1.838667e+000	-3.970876e+000
6.607718429771294e-003	-1.000000e+000	-8.478476e+000	1.837669e+000	-3.456314e+000
6.610291239695055e-003	-1.000000e+000	-8.477733e+000	1.836067e+000	-2.941752e+000
6.612864049618815e-003	-1.000000e+000	-8.476365e+000	1.833861e+000	-2.427190e+000
6.615436859542575e-003	-1.000000e+000	-8.474372e+000	1.831051e+000	-1.912628e+000
6.618009669466335e-003	-1.000000e+000	-8.471754e+000	1.827637e+000	-1.398066e+000
6.619746919552757e-003	-1.000000e+000	-8.455338e+000	1.824793e+000	-1.050616e+000
6.620670914214444e-003	-1.000000e+000	-7.974909e+000	1.823151e+000	-8.658171e-001
6.621651415167435e-003	-1.000000e+000	-5.202636e+000	1.821328e+000	-6.697170e-001
6.622385046835627e-003	-1.000000e+000	-5.972864e-002	1.819921e+000	-5.229906e-001
6.623170585104915e-003	-1.000000e+000	6.421384e+000	1.818399e+000	-3.658830e-001
6.623641540522517e-003	-1.000000e+000	8.393143e+000	1.817491e+000	-2.716919e-001
6.623715030442997e-003	-1.000000e+000	8.441114e+000	1.817350e+000	-2.569939e-001
6.624913400561737e-003	-1.000000e+000	8.456432e+000	1.815121e+000	-1.731988e-002
6.626111770680477e-003	-1.000000e+000	8.468329e+000	1.812990e+000	2.223541e-001
6.627310140799218e-003	-1.000000e+000	8.476807e+000	1.810960e+000	4.620282e-001
6.628508510917959e-003	-1.000000e+000	8.481864e+000	1.809029e+000	7.017022e-001
6.629706881036699e-003	-1.000000e+000	8.483501e+000	1.807197e+000	9.413762e-001
6.630905251155440e-003	-1.000000e+000	8.481719e+000	1.805465e+000	1.181050e+000
6.632103621274180e-003	-1.000000e+000	8.476516e+000	1.803832e+000	1.420724e+000
6.650000000000013e-003	-1.000000e+000	8.476594e+000	1.790406e+000	5.000000e+000
6.652050781250013e-003	-1.000000e+000	8.476594e+000	1.790326e+000	4.589844e+000
6.655730957565688e-003	-1.000000e+000	8.477490e+000	1.791067e+000	3.853808e+000
6.659411133881362e-003	-1.000000e+000	8.477854e+000	1.792603e+000	3.117773e+000
6.663091310197037e-003	-1.000000e+000	8.477684e+000	1.794935e+000	2.381738e+000
6.666771486512711e-003	-1.000000e+000	8.476982e+000	1.798063e+000	1.645703e+000
6.670451662828386e-003	-1.000000e+000	8.475747e+000	1.801986e+000	9.096674e-001
6.674131839144061e-003	-1.000000e+000	8.473978e+000	1.806705e+000	1.736321e-001
6.677812015459735e-003	-1.000000e+000	8.471677e+000	1.812219e+000	-5.624031e-001
6.680134992276981e-003	-1.000000e+000	8.447980e+000	1.816348e+000	-1.026998e+000
6.680954716231853e-003	-1.000000e+000	7.775846e+000	1.817896e+000	-1.190943e+000
6.681765645334556e-003	-1.000000e+000	4.866910e+000	1.819463e+000	-1.353129e+000
